"ticket_id,","ticket_date,","ticket_desc"
68288,"2015-04-06 12:22:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
94153,"2015-05-23 13:18:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
89799,"2015-07-09 08:35:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
96271,"2015-06-29 14:30:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
52714,"2015-06-18 13:44:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
42070,"2015-07-06 13:59:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88079,"2015-06-16 06:15:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6002,"2015-04-27 18:49:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
46640,"2015-06-10 12:01:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1082,"2015-04-24 14:31:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
36649,"2015-05-07 22:25:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
77353,"2015-04-10 02:41:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
56310,"2015-05-12 20:58:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
50610,"2015-06-06 22:30:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71116,"2015-05-11 05:03:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
24331,"2015-04-02 15:56:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
92699,"2015-05-15 06:14:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
63344,"2015-05-04 02:16:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88988,"2015-05-14 23:51:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40073,"2015-05-25 13:37:35","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
60836,"2015-06-27 12:11:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
46996,"2015-05-30 23:54:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54306,"2015-04-07 14:09:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20143,"2015-04-09 09:40:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37594,"2015-06-28 22:59:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
75123,"2015-06-09 05:20:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
43006,"2015-07-09 23:07:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
63552,"2015-04-15 01:45:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
63096,"2015-06-16 08:28:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70113,"2015-04-29 14:42:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
53889,"2015-05-29 00:32:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22828,"2015-07-05 22:00:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
90557,"2015-06-12 18:34:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
19442,"2015-06-12 03:17:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
50768,"2015-06-08 19:39:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
23684,"2015-04-10 19:45:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
39904,"2015-06-02 14:09:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
28050,"2015-04-11 12:43:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
29456,"2015-04-02 20:51:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
16839,"2015-05-02 00:20:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
7573,"2015-06-08 16:10:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
25844,"2015-05-31 07:51:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47332,"2015-05-30 00:45:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
56775,"2015-07-02 16:27:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
73938,"2015-05-31 16:19:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80311,"2015-05-13 22:06:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
2289,"2015-04-11 17:29:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
92670,"2015-06-30 17:21:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
92549,"2015-07-05 16:16:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
73870,"2015-06-06 05:48:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20866,"2015-04-21 15:56:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33795,"2015-06-18 14:11:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6871,"2015-05-17 13:55:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
45200,"2015-05-01 09:42:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34518,"2015-06-23 20:57:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40720,"2015-04-28 00:07:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
23450,"2015-05-13 11:44:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
43733,"2015-06-20 19:05:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
59529,"2015-05-25 09:04:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
46814,"2015-04-07 02:52:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
11960,"2015-05-20 01:09:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
91742,"2015-06-21 09:35:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
68507,"2015-05-17 04:51:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
94751,"2015-05-13 16:13:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
19925,"2015-06-22 06:37:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17301,"2015-05-06 12:40:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
13364,"2015-05-29 23:10:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
72455,"2015-05-30 09:22:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88009,"2015-04-30 08:37:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79184,"2015-04-22 01:55:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
15738,"2015-05-30 06:13:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80071,"2015-06-08 15:11:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
29189,"2015-04-10 14:49:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
38232,"2015-05-11 20:35:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
90334,"2015-04-30 00:30:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
28339,"2015-04-04 23:58:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
58076,"2015-07-07 08:18:09","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
52140,"2015-04-02 21:27:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
23685,"2015-04-26 21:49:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
14097,"2015-05-21 21:11:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
89932,"2015-05-05 11:52:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71102,"2015-04-14 03:44:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1082,"2015-06-30 19:48:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
99905,"2015-04-22 19:44:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79445,"2015-04-06 13:43:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12437,"2015-06-21 08:10:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
8788,"2015-04-23 10:39:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34396,"2015-06-18 18:44:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
78973,"2015-04-13 09:02:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80466,"2015-06-10 20:18:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37759,"2015-06-01 09:02:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
58387,"2015-07-04 21:05:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
92772,"2015-04-05 23:10:11","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
11786,"2015-06-27 13:55:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
91405,"2015-06-08 06:05:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31599,"2015-05-14 13:26:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
99487,"2015-05-22 10:11:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
18695,"2015-05-31 07:05:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86025,"2015-06-24 04:35:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
14812,"2015-06-06 19:02:35","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
91193,"2015-06-25 12:21:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
49704,"2015-05-25 09:27:35","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
4550,"2015-04-16 20:04:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
15394,"2015-06-17 01:16:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
92192,"2015-05-05 08:54:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
57043,"2015-05-21 18:17:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86281,"2015-06-22 13:14:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79314,"2015-04-03 21:54:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
48081,"2015-05-23 01:38:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
693,"2015-06-21 13:50:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
95755,"2015-05-31 17:34:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
2159,"2015-05-16 02:34:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
84748,"2015-05-15 11:18:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
51621,"2015-06-25 19:16:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12852,"2015-06-03 19:51:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35112,"2015-07-07 02:54:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
82260,"2015-06-24 02:45:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69465,"2015-05-22 19:24:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80880,"2015-06-11 03:02:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80166,"2015-04-24 18:14:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
89708,"2015-06-17 02:31:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
93807,"2015-04-02 13:36:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
48421,"2015-06-23 14:55:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
43921,"2015-04-19 20:57:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33330,"2015-06-15 15:51:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5439,"2015-05-20 19:26:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
67775,"2015-07-08 11:32:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37152,"2015-05-04 23:40:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31836,"2015-04-24 04:02:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
75755,"2015-06-11 01:12:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20752,"2015-06-20 14:26:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3449,"2015-06-03 16:07:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
8700,"2015-05-22 18:03:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
66366,"2015-05-18 09:19:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
97239,"2015-04-06 16:41:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
61067,"2015-07-06 15:13:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
19660,"2015-06-03 15:40:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3777,"2015-06-28 12:21:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12896,"2015-06-25 09:56:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
51416,"2015-06-26 05:52:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5323,"2015-04-06 15:28:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3441,"2015-04-10 17:20:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
94276,"2015-05-05 13:31:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
41938,"2015-07-09 07:48:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
99291,"2015-05-10 21:55:11","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
81523,"2015-07-07 09:30:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54179,"2015-06-16 15:22:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
16524,"2015-05-10 07:54:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47581,"2015-05-22 15:42:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
45662,"2015-04-16 04:24:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
24231,"2015-06-30 09:49:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
16464,"2015-04-28 01:13:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35272,"2015-04-12 10:27:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34406,"2015-05-29 12:32:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17399,"2015-04-02 06:54:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
4261,"2015-07-05 03:23:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98834,"2015-05-14 05:17:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
78453,"2015-05-22 22:03:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40067,"2015-06-25 11:07:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35150,"2015-06-15 14:35:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12568,"2015-04-06 06:54:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6611,"2015-06-13 04:57:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
7519,"2015-05-17 02:10:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
76966,"2015-05-22 10:21:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
52967,"2015-05-05 03:43:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
73067,"2015-04-23 06:34:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
21407,"2015-06-02 05:49:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
19040,"2015-05-04 19:28:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
39723,"2015-04-09 16:51:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
87972,"2015-04-28 19:21:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
93010,"2015-05-17 03:24:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
77125,"2015-06-14 14:32:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86857,"2015-04-17 10:26:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
16805,"2015-05-23 09:41:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
91052,"2015-05-23 10:58:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12013,"2015-05-12 21:21:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
58931,"2015-05-12 10:47:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
45920,"2015-05-24 16:57:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35602,"2015-05-24 09:08:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31780,"2015-04-17 15:59:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5772,"2015-04-24 04:26:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
93539,"2015-06-26 21:12:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40906,"2015-06-13 08:42:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37590,"2015-05-14 18:30:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70168,"2015-05-26 04:13:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
50758,"2015-06-05 19:11:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
97239,"2015-06-14 13:36:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
4842,"2015-06-29 20:31:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31316,"2015-06-10 03:03:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
66834,"2015-05-25 14:12:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
14348,"2015-04-09 08:56:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20701,"2015-05-26 01:55:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
44786,"2015-05-10 04:00:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35963,"2015-06-11 08:27:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
30428,"2015-05-05 16:33:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
63905,"2015-04-14 16:23:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
21031,"2015-06-29 04:59:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
72228,"2015-06-30 04:35:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
72050,"2015-04-07 15:09:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
41573,"2015-04-21 12:10:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74175,"2015-06-02 11:06:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98202,"2015-05-24 21:46:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
73646,"2015-04-08 12:10:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
9394,"2015-05-15 05:13:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
97727,"2015-05-28 11:27:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
78930,"2015-04-25 16:36:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
26743,"2015-05-11 18:09:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6579,"2015-04-07 17:19:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40987,"2015-06-22 22:45:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35625,"2015-05-15 22:39:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83866,"2015-04-24 16:18:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
21850,"2015-06-04 03:28:09","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
78002,"2015-05-10 08:21:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
14145,"2015-05-04 22:35:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
49819,"2015-07-06 11:12:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
57969,"2015-04-23 05:52:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
53662,"2015-07-09 16:27:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74307,"2015-05-29 17:05:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
41695,"2015-06-13 15:26:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88538,"2015-07-04 01:22:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5813,"2015-06-10 21:57:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
48891,"2015-07-09 18:08:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98338,"2015-07-01 17:00:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
89251,"2015-05-08 23:59:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
44821,"2015-05-20 15:11:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80713,"2015-04-14 05:46:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33442,"2015-04-24 04:04:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69596,"2015-05-27 00:50:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
78424,"2015-06-19 11:14:48","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70499,"2015-04-10 16:58:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20635,"2015-07-04 07:52:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37986,"2015-05-28 07:27:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
39365,"2015-07-03 21:11:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
42340,"2015-06-07 03:07:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83875,"2015-05-13 05:18:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
90067,"2015-05-30 21:57:35","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
93649,"2015-06-17 20:23:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
64605,"2015-07-03 20:10:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
99876,"2015-04-11 08:30:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69577,"2015-06-12 09:31:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
30069,"2015-04-28 19:44:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
75372,"2015-06-04 18:18:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98074,"2015-06-10 04:37:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
43106,"2015-06-05 22:04:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5162,"2015-07-07 21:00:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22430,"2015-05-11 21:46:11","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
19246,"2015-06-03 10:55:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80398,"2015-07-09 07:11:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
68529,"2015-05-04 14:49:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
10645,"2015-04-01 12:08:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79963,"2015-05-27 08:01:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47641,"2015-06-30 08:34:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37769,"2015-04-27 22:41:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40141,"2015-05-10 19:27:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34467,"2015-04-13 08:43:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
63880,"2015-05-05 12:03:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
10718,"2015-05-03 15:52:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47596,"2015-04-04 06:59:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
38114,"2015-06-04 11:17:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
63992,"2015-04-26 14:29:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5141,"2015-05-22 21:33:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86085,"2015-04-27 13:24:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83515,"2015-07-09 20:18:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70005,"2015-04-17 09:57:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
42948,"2015-05-21 06:49:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12810,"2015-06-21 03:02:09","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
59208,"2015-04-28 15:22:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
96749,"2015-05-03 18:58:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
60209,"2015-05-26 07:17:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
91696,"2015-06-20 05:24:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
161,"2015-05-13 23:13:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
58440,"2015-04-23 08:02:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69315,"2015-05-30 00:03:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88012,"2015-04-08 13:31:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
58512,"2015-07-08 20:55:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1305,"2015-05-05 08:02:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
95189,"2015-07-03 01:58:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
75281,"2015-04-06 14:57:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17662,"2015-05-14 00:46:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
96969,"2015-05-26 15:48:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
72761,"2015-07-09 19:12:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83987,"2015-05-27 12:08:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
67603,"2015-04-26 10:39:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
75689,"2015-04-10 12:42:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
49883,"2015-04-05 15:04:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
68487,"2015-05-08 00:01:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22325,"2015-06-11 21:10:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
15360,"2015-04-19 18:48:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
48548,"2015-07-09 10:38:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
18489,"2015-06-08 03:01:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3015,"2015-04-08 00:01:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
62150,"2015-06-29 18:30:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
49877,"2015-06-28 03:47:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35132,"2015-07-01 08:56:23","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40903,"2015-05-09 08:55:35","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
39628,"2015-06-29 03:49:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3210,"2015-04-16 16:35:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
