ticket_id,ticket_date,ticket_desc
87680,"2015-06-28 03:18:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
44603,"2015-04-13 04:55:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
2450,"2015-05-06 22:46:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
50869,"2015-05-28 01:17:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
7558,"2015-04-27 16:16:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
64730,"2015-04-10 00:22:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80878,"2015-05-06 10:10:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
42452,"2015-05-05 04:33:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
64156,"2015-04-03 10:01:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12461,"2015-04-10 22:40:09","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
8746,"2015-06-19 16:41:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40007,"2015-05-09 02:06:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34657,"2015-06-12 08:27:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80523,"2015-06-16 22:07:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
94900,"2015-04-13 20:19:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71908,"2015-06-15 21:29:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
36973,"2015-06-08 09:37:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
32291,"2015-04-21 14:14:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71828,"2015-05-02 16:48:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
87472,"2015-04-14 01:08:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
50335,"2015-06-30 07:34:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35960,"2015-05-17 03:26:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33412,"2015-06-25 05:40:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22553,"2015-05-18 11:11:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35066,"2015-04-23 15:27:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
38867,"2015-06-20 12:28:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
82891,"2015-06-09 11:53:11","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
44256,"2015-06-02 21:57:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80902,"2015-07-12 00:09:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
625,"2015-05-10 20:01:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
55666,"2015-05-18 14:37:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74872,"2015-04-12 01:00:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
94194,"2015-04-25 23:58:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79281,"2015-04-13 11:27:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
91512,"2015-06-25 14:52:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47500,"2015-06-29 16:56:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
99765,"2015-04-24 08:16:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
46545,"2015-06-16 16:07:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17027,"2015-04-09 18:29:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20223,"2015-06-19 08:35:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47485,"2015-04-11 15:19:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
24376,"2015-04-21 11:34:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
65970,"2015-04-17 03:35:09","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
51335,"2015-05-23 16:40:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
65532,"2015-07-05 14:00:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
78550,"2015-06-02 00:37:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
28447,"2015-04-18 07:35:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
61740,"2015-04-22 14:13:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
19078,"2015-05-02 09:23:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
82267,"2015-04-10 01:46:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
32489,"2015-04-26 17:10:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
77303,"2015-07-01 00:01:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
46083,"2015-04-03 15:30:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
21247,"2015-06-16 06:15:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88237,"2015-05-04 18:06:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
60510,"2015-07-07 08:15:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
95638,"2015-05-18 03:20:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17785,"2015-06-10 15:35:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
43850,"2015-07-02 02:21:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
93238,"2015-05-27 11:47:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
45008,"2015-06-18 13:49:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85973,"2015-04-03 17:24:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47529,"2015-04-08 11:49:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
68590,"2015-05-09 12:59:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74777,"2015-05-30 02:29:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
56158,"2015-07-01 20:56:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47706,"2015-07-11 22:12:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86097,"2015-05-05 06:19:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5596,"2015-04-11 02:41:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
52928,"2015-05-27 15:54:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
23981,"2015-05-02 03:55:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98635,"2015-04-08 04:43:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
78217,"2015-04-25 21:42:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70798,"2015-05-22 06:29:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
51633,"2015-06-21 10:40:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34810,"2015-06-12 12:56:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
8455,"2015-04-12 07:46:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88560,"2015-06-16 17:45:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54603,"2015-05-05 02:30:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
42705,"2015-05-19 14:33:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17537,"2015-04-10 11:44:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
55374,"2015-06-29 00:13:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
64065,"2015-05-04 00:03:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6357,"2015-07-03 02:55:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
82105,"2015-05-08 19:51:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
38963,"2015-06-05 20:41:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71103,"2015-05-20 02:17:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
45543,"2015-05-21 09:58:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
42576,"2015-07-05 03:45:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
66589,"2015-06-19 16:58:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
778,"2015-06-10 17:21:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
60708,"2015-04-17 19:35:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
84223,"2015-04-29 12:44:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
57758,"2015-06-10 13:25:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
99716,"2015-05-08 08:36:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5500,"2015-06-04 02:22:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12709,"2015-04-23 13:33:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
66729,"2015-05-28 13:21:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
27135,"2015-07-04 22:38:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
75227,"2015-07-01 11:07:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
24910,"2015-05-24 12:06:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69617,"2015-04-14 10:18:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12548,"2015-06-11 19:24:48","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33777,"2015-04-21 20:52:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20146,"2015-05-12 23:58:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
29723,"2015-05-20 18:34:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5182,"2015-07-11 15:39:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
92409,"2015-05-28 02:54:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
30348,"2015-04-15 19:47:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37014,"2015-06-23 04:15:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
90912,"2015-06-02 09:44:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83992,"2015-06-06 16:54:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74539,"2015-05-20 02:18:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3131,"2015-06-26 07:59:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12765,"2015-04-24 08:25:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
84629,"2015-04-03 13:02:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79498,"2015-05-07 00:40:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
36117,"2015-04-04 15:42:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
9806,"2015-05-13 01:30:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54145,"2015-06-08 22:34:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
29151,"2015-05-26 19:31:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
78036,"2015-07-08 17:35:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
61148,"2015-05-01 23:00:35","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22486,"2015-06-08 15:47:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
39624,"2015-05-31 20:33:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
61873,"2015-06-04 12:09:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35518,"2015-06-20 04:34:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
7986,"2015-05-15 13:49:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54794,"2015-05-28 05:34:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
59491,"2015-05-30 10:47:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
63737,"2015-06-04 22:55:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
480,"2015-06-30 05:04:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
77280,"2015-04-30 10:23:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
95218,"2015-06-11 05:13:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
38227,"2015-06-06 18:09:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
97966,"2015-05-31 02:04:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80801,"2015-07-06 01:15:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
21349,"2015-04-19 10:34:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69788,"2015-04-17 19:37:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3844,"2015-04-08 22:36:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79452,"2015-06-10 00:08:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
387,"2015-05-24 12:09:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
11813,"2015-06-19 14:47:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
10132,"2015-04-13 10:01:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
93268,"2015-04-14 17:39:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20286,"2015-04-13 22:42:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
44862,"2015-06-24 05:33:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
64496,"2015-04-21 18:34:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5034,"2015-06-04 01:06:09","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
65955,"2015-04-26 18:19:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
96161,"2015-07-11 19:52:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
89809,"2015-05-01 14:51:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
14687,"2015-05-01 21:26:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85088,"2015-05-15 15:40:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
36935,"2015-06-23 03:02:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34278,"2015-05-11 13:58:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86960,"2015-05-12 14:51:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
56317,"2015-06-06 03:52:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
73484,"2015-06-29 16:18:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
30714,"2015-06-13 14:41:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1096,"2015-06-30 20:22:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
26502,"2015-04-10 00:52:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
81931,"2015-04-12 10:43:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
73220,"2015-05-20 13:34:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
64625,"2015-04-03 23:47:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83681,"2015-04-23 00:27:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
82127,"2015-05-17 12:23:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
16546,"2015-05-03 22:01:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6632,"2015-06-08 03:56:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34250,"2015-06-12 09:16:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
7460,"2015-06-28 21:24:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
61557,"2015-06-16 18:22:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
53869,"2015-05-18 14:30:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
77673,"2015-06-15 12:30:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
2034,"2015-07-04 18:06:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74042,"2015-06-21 08:16:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
43787,"2015-05-05 18:09:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
16306,"2015-04-09 03:21:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85760,"2015-05-04 20:41:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
82050,"2015-04-20 13:10:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35676,"2015-06-28 22:42:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20674,"2015-06-11 16:44:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98590,"2015-06-16 19:40:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
44327,"2015-04-24 14:12:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
93301,"2015-05-07 05:35:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
42247,"2015-06-17 08:19:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
29235,"2015-06-02 01:51:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85830,"2015-05-19 19:46:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34688,"2015-04-12 10:20:23","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
95176,"2015-07-03 13:05:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79177,"2015-04-25 20:09:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
9870,"2015-06-01 16:57:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
30198,"2015-07-09 12:24:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
10955,"2015-04-08 08:19:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
14946,"2015-07-09 08:05:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80521,"2015-04-05 00:42:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
87800,"2015-06-10 18:12:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
84413,"2015-06-11 12:34:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31056,"2015-06-12 20:55:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31561,"2015-07-09 21:18:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
16185,"2015-05-17 16:11:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22228,"2015-06-07 23:14:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
9601,"2015-04-23 20:11:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
45917,"2015-06-25 07:30:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
59800,"2015-04-19 06:40:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
19086,"2015-05-27 21:03:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33702,"2015-04-17 20:54:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80296,"2015-05-26 01:01:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22484,"2015-07-02 15:43:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
55824,"2015-06-21 16:31:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
64391,"2015-06-10 05:30:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22790,"2015-06-06 16:09:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12414,"2015-05-09 04:21:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17864,"2015-04-22 16:16:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
89300,"2015-06-23 08:51:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
30992,"2015-05-06 01:19:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33902,"2015-04-17 04:48:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1393,"2015-04-09 02:57:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
21800,"2015-04-27 17:46:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17347,"2015-06-20 02:01:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
99294,"2015-05-11 01:00:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
59214,"2015-06-28 22:15:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79324,"2015-04-27 23:43:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
94531,"2015-05-03 09:42:23","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20624,"2015-04-29 07:26:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
62750,"2015-04-18 18:53:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
94134,"2015-06-30 20:27:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
64614,"2015-05-30 09:27:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
99686,"2015-04-14 14:14:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
28970,"2015-06-25 21:16:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
84806,"2015-04-26 22:24:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5518,"2015-04-10 08:37:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
96508,"2015-04-23 08:21:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71063,"2015-04-03 23:16:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17423,"2015-05-18 17:26:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40714,"2015-05-02 19:01:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17792,"2015-07-05 04:07:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17850,"2015-04-12 05:53:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
45923,"2015-05-09 15:31:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
29878,"2015-06-06 22:52:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40380,"2015-04-13 18:30:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
594,"2015-06-16 00:23:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33860,"2015-05-22 08:36:11","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80498,"2015-05-11 12:28:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
59406,"2015-05-19 18:04:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54441,"2015-06-17 21:37:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
75199,"2015-04-11 12:55:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34571,"2015-04-21 06:10:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
50040,"2015-07-02 05:02:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
18424,"2015-04-22 08:42:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
67087,"2015-04-14 10:10:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
63818,"2015-04-16 15:06:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34228,"2015-05-29 11:05:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
68006,"2015-05-01 00:25:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31981,"2015-05-18 03:20:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
73314,"2015-04-17 00:15:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
19346,"2015-06-24 13:10:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3586,"2015-04-15 11:50:35","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
13635,"2015-04-22 09:09:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85689,"2015-06-11 11:00:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35115,"2015-06-07 15:31:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
4391,"2015-04-13 04:59:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40430,"2015-06-20 13:03:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69945,"2015-04-17 13:18:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
53563,"2015-04-03 15:51:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
82153,"2015-04-27 20:57:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6182,"2015-07-06 01:28:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
13916,"2015-05-23 06:38:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71390,"2015-06-21 23:01:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
52317,"2015-06-21 21:50:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
36212,"2015-04-13 01:19:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
46136,"2015-05-24 19:13:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88462,"2015-05-22 04:01:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
77658,"2015-04-07 23:21:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
23846,"2015-06-08 22:37:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88468,"2015-06-20 01:45:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
23284,"2015-05-26 07:42:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
21715,"2015-04-15 07:31:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
92240,"2015-06-04 19:52:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31020,"2015-04-22 14:45:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
52309,"2015-06-06 15:29:11","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
41479,"2015-04-06 17:30:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
78103,"2015-05-17 16:36:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
39733,"2015-04-15 17:34:11","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31983,"2015-05-21 06:40:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
90820,"2015-05-05 14:55:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
66791,"2015-04-27 23:43:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35276,"2015-04-04 15:16:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70959,"2015-06-18 02:05:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
73022,"2015-05-11 02:02:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
14820,"2015-07-10 11:35:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
75480,"2015-06-03 17:43:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
91480,"2015-07-10 10:11:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
56876,"2015-06-12 22:46:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
11203,"2015-05-09 02:34:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
25329,"2015-05-29 04:11:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74859,"2015-04-18 04:32:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
